Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,e,3,Ground,1,e,1,45523.4834355411,0.0000161316226317998,45518.8928854437,-4.59055009731639,0.0137813438495321,244653.519001385,0,rR1(1),Excited B(7)  2  1 F1e - Ground X(0)  1  0 F1e
LinearMolecule,Excited,2,e,4,Ground,1,e,1,45547.8198369583,2.55759733442443E-7,45543.229286861,-4.59055009731639,0.000218497104097069,3885.09735388455,0,tR31(1),Excited B(7)  2  3 F3e - Ground X(0)  1  0 F1e
LinearMolecule,Excited,2,e,5,Ground,1,e,1,45753.825179907,1.78364222382649E-7,45749.2346298097,-4.59055009731639,0.000152377645771612,2746.35657225406,0,tR31(1),Excited C(2)  2  3 F3e - Ground X(0)  1  0 F1e
LinearMolecule,Excited,2,e,1,Ground,1,e,2,45364.3207268777,2.06239802821105E-6,45369.7165357368,5.39580885911281,0.00184835770759362,32470.0305917798,0,pR13(1),Excited C(2)  2  1 F1e - Ground X(0)  1  2 F3e
LinearMolecule,Excited,2,e,2,Ground,1,e,2,45503.0073362822,4.39217000242354E-6,45508.4031451413,5.39580885911281,0.00393634068981484,69785.6968164144,0,qR23(1),Excited C(2)  2  2 F2e - Ground X(0)  1  2 F3e
LinearMolecule,Excited,2,e,3,Ground,1,e,2,45513.4970765846,1.71709652158567E-6,45518.8928854437,5.39580885911281,0.00153889237040634,27301.2356412745,0,pR13(1),Excited B(7)  2  1 F1e - Ground X(0)  1  2 F3e
LinearMolecule,Excited,2,e,4,Ground,1,e,2,45537.8334780018,9.52277006047166E-6,45543.229286861,5.39580885911281,0.00853447549801155,151651.72966666,0,rR3(1),Excited B(7)  2  3 F3e - Ground X(0)  1  2 F3e
LinearMolecule,Excited,2,e,5,Ground,1,e,2,45743.8388209506,5.13440018619497E-7,45749.2346298097,5.39580885911281,0.000460154055047052,8288.09108120225,0,rR3(1),Excited C(2)  2  3 F3e - Ground X(0)  1  2 F3e
LinearMolecule,Excited,1,e,1,Ground,2,e,1,45509.071097238,7.22805438256947E-7,45506.5797205949,-2.49137664305687,0.00062374514180418,18437.5527989581,0,qP21(2),Excited C(2)  1  1 F2e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,1,e,2,Ground,2,e,1,45519.258043875,0.0000182897501286138,45516.766667232,-2.49137664305687,0.0157831446523785,466854.176322707,0,pP1(2),Excited B(7)  1  0 F1e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,1,e,3,Ground,2,e,1,45543.6581257659,2.06654151546184E-6,45541.1667491229,-2.49137664305687,0.00178332254073018,52834.2831240043,0,rP31(2),Excited B(7)  1  2 F3e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,1,e,4,Ground,2,e,1,45748.9968928972,6.02149191362416E-7,45746.5055162542,-2.49137664305687,0.000519624802020522,15604.03040744,0,rP31(2),Excited C(2)  1  2 F3e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,1,e,1,Ground,2,e,2,45497.5396502773,5.92935758944752E-6,45506.5797205949,9.04007031762103,0.00540768775663449,159726.704550146,0,oP23(2),Excited C(2)  1  1 F2e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,1,e,2,Ground,2,e,2,45507.7265969144,3.43254137688932E-6,45516.766667232,9.04007031762103,0.00313054351975341,92528.8903954761,0,nP13(2),Excited B(7)  1  0 F1e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,1,e,3,Ground,2,e,2,45532.1266788053,6.76435539205103E-6,45541.1667491229,9.04007031762103,0.0061692217551897,182635.995267125,0,pP3(2),Excited B(7)  1  2 F3e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,1,e,4,Ground,2,e,2,45737.4654459366,6.5210731405097E-7,45746.5055162542,9.04007031762103,0.000594734367932397,17846.0254011282,0,pP3(2),Excited C(2)  1  2 F3e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,1,Ground,2,e,1,45372.207935189,2.14378367750703E-7,45369.716558546,-2.49137664305687,0.000184997868464953,3251.5460113194,0,qQ1(2),Excited C(2)  2  1 F1f - Ground X(0)  2  1 F1e
