Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,1,e,5,Ground,2,e,2,41424.0744510317,6.88374568920146E-6,42006.9054164722,582.83096544049,0.00627810148705619,139955.174684995,0,oP23(2),Excited App(14)  1  1 F2e - Ground v=0  2  3 F3e
LinearMolecule,Excited,2,f,3,Ground,2,e,1,41421.3001517206,0.0000272043545512713,41992.6002069581,571.300055237506,0.0234760409685322,313942.040570765,0,rQ21(2),Excited B(v=1)  2  2 F2f - Ground v=0  2  1 F1e
LinearMolecule,Excited,2,f,4,Ground,2,e,1,41434.929946364,4.16838452124914E-8,42006.2300016016,571.300055237506,0.00003597114043232,481.512395874678,0,qQ1(2),Excited App(14)  2  1 F1f - Ground v=0  2  1 F1e
LinearMolecule,Excited,2,f,5,Ground,2,e,1,41444.5796049095,6.46681613922035E-6,42015.879660147,571.300055237506,0.00558054925854536,74753.8561086023,0,sQ31(2),Excited App(14)  2  3 F3f - Ground v=0  2  1 F1e
LinearMolecule,Excited,2,f,3,Ground,2,e,2,41409.7692415176,0.000220033777041654,41992.6002069581,582.83096544049,0.200674813570581,2681357.59916923,0,pQ23(2),Excited B(v=1)  2  2 F2f - Ground v=0  2  3 F3e
LinearMolecule,Excited,2,f,4,Ground,2,e,2,41423.3990361611,3.37146536097308E-7,42006.2300016016,582.83096544049,0.000307483783566951,4112.5657277753,0,oQ13(2),Excited App(14)  2  1 F1f - Ground v=0  2  3 F3e
LinearMolecule,Excited,2,f,5,Ground,2,e,2,41433.0486947065,0.0000523047873775077,42015.879660147,582.83096544049,0.0477029190561195,638467.896281748,0,qQ3(2),Excited App(14)  2  3 F3f - Ground v=0  2  3 F3e
LinearMolecule,Excited,3,e,2,Ground,2,e,1,41414.6871458012,0.000856051495118264,41985.9872010387,571.300055237506,0.738730997373745,7053016.17694902,0,rR1(2),Excited B(v=1)  3  2 F1e - Ground v=0  2  1 F1e
LinearMolecule,Excited,3,e,4,Ground,2,e,1,41429.3290017516,0.0000312359260941462,42000.6290569892,571.300055237506,0.0269550920347769,257626.136007867,0,tR31(2),Excited B(v=1)  3  4 F3e - Ground v=0  2  1 F1e
LinearMolecule,Excited,3,e,5,Ground,2,e,1,41444.6201781081,0.000258040994495064,42015.9202333456,571.300055237506,0.222676886044474,2130615.2616419,0,sR21(2),Excited App(14)  3  3 F2e - Ground v=0  2  1 F1e
LinearMolecule,Excited,3,e,2,Ground,2,e,2,41403.1562355982,5.93474075499248E-6,41985.9872010387,582.83096544049,0.00541259169664843,51633.4349483942,0,pR13(2),Excited B(v=1)  3  2 F1e - Ground v=0  2  3 F3e
LinearMolecule,Excited,3,e,4,Ground,2,e,2,41417.7980915487,0.000910120998710085,42000.6290569892,582.83096544049,0.830046932786339,7926638.84967102,0,rR3(2),Excited B(v=1)  3  4 F3e - Ground v=0  2  3 F3e
LinearMolecule,Excited,3,e,5,Ground,2,e,2,41433.0892679051,0.0000713432994655993,42015.9202333456,582.83096544049,0.0650663889529063,622048.224085121,0,qR23(2),Excited App(14)  3  3 F2e - Ground v=0  2  3 F3e
LinearMolecule,Excited,1,f,3,Ground,2,f,1,41411.8165906716,0.000501936007879461,41993.4399141094,581.623323437796,0.455131125693308,10137049.5823442,0,pP2(2),Excited B(v=1)  1  1 F2f - Ground v=0  2  2 F2f
LinearMolecule,Excited,1,f,4,Ground,2,f,1,41423.620289912,2.36082052590261E-9,42005.2436133498,581.623323437796,2.14067707167157E-6,47.7196776924669,0,oP12(2),Excited App(14)  1  0 F1f - Ground v=0  2  2 F2f
LinearMolecule,Excited,1,f,5,Ground,2,f,1,41430.3780293296,0.0000494807493781866,42012.0013527674,581.623323437796,0.0448667336296198,1000652.60245938,0,qP32(2),Excited App(14)  1  2 F3f - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,e,2,Ground,2,f,1,41405.0989019213,0.0000155227188012019,41986.7222253591,581.623323437796,0.0140752453916562,188005.64630115,0,pQ12(2),Excited B(v=1)  2  1 F1e - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,e,4,Ground,2,f,1,41415.9749087007,0.000289997522535191,41997.5982321385,581.623323437796,0.262955629418419,3515115.32064786,0,rQ32(2),Excited B(v=1)  2  3 F3e - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,e,5,Ground,2,f,1,41429.126054118,8.2371315148118E-7,42010.7493775558,581.623323437796,0.000746902967702694,9993.898610531,0,qQ2(2),Excited App(14)  2  2 F2e - Ground v=0  2  2 F2f
LinearMolecule,Excited,3,f,2,Ground,2,f,1,41410.3753682716,0.000706883530549061,41991.9986917094,581.623323437796,0.640967557502102,6117710.93514458,0,rR2(2),Excited B(v=1)  3  3 F2f - Ground v=0  2  2 F2f
LinearMolecule,Excited,3,f,4,Ground,2,f,1,41426.1271415091,2.88874864507305E-6,42007.7504649469,581.623323437796,0.00261937657796579,25029.1639760762,0,qR12(2),Excited App(14)  3  2 F1f - Ground v=0  2  2 F2f
LinearMolecule,Excited,3,f,5,Ground,2,f,1,41439.3747747325,0.000270528375167064,42020.9980981703,581.623323437796,0.245301954808821,2346205.20790286,0,sR32(2),Excited App(14)  3  4 F3f - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,f,3,Ground,3,f,1,41406.6692725125,0.00077487225769182,41992.6002069581,585.930934445595,0.717282734525163,9581967.81944278,0,pP2(3),Excited B(v=1)  2  2 F2f - Ground v=0  3  3 F2f
LinearMolecule,Excited,2,f,4,Ground,3,f,1,41420.299067156,1.18729724640977E-6,42006.2300016016,585.930934445595,0.00109905575679767,14696.4639790246,0,oP12(3),Excited App(14)  2  1 F1f - Ground v=0  3  3 F2f
LinearMolecule,Excited,2,f,5,Ground,3,f,1,41429.9487257014,0.000184196850266437,42015.879660147,585.930934445595,0.170507098606928,2281597.80322979,0,qP32(3),Excited App(14)  2  3 F3f - Ground v=0  3  3 F2f
LinearMolecule,Excited,3,e,2,Ground,3,f,1,41400.0562665931,0.0000102772893342374,41985.9872010387,585.930934445595,0.00951346770256927,90733.3706478233,0,pQ12(3),Excited B(v=1)  3  2 F1e - Ground v=0  3  3 F2f
LinearMolecule,Excited,3,e,4,Ground,3,f,1,41414.6981225436,0.000197922087499802,42000.6290569892,585.930934445595,0.183212258195529,1749215.95673392,0,rQ32(3),Excited B(v=1)  3  4 F3e - Ground v=0  3  3 F2f
LinearMolecule,Excited,3,e,5,Ground,3,f,1,41429.9892989,1.85671180448209E-6,42015.9202333456,585.930934445595,0.00171871854634618,16427.619280362,0,qQ2(3),Excited App(14)  3  3 F2e - Ground v=0  3  3 F2f
LinearMolecule,Excited,4,f,2,Ground,3,f,1,41405.9203997072,0.00088271359957883,41991.8513341528,585.930934445595,0.817109166347609,6063848.52680949,0,rR2(3),Excited B(v=1)  4  4 F2f - Ground v=0  3  3 F2f
LinearMolecule,Excited,4,f,4,Ground,3,f,1,41423.8663851939,5.7218236863108E-6,42009.7973196395,585.930934445595,0.00529657024038168,39357.5055991557,0,qR12(3),Excited App(14)  4  3 F1f - Ground v=0  3  3 F2f
LinearMolecule,Excited,4,f,5,Ground,3,f,1,41441.2173344288,0.000461925146553922,42027.1482688744,585.930934445595,0.427594263412009,3181341.68554339,0,sR32(3),Excited App(14)  4  5 F3f - Ground v=0  3  3 F2f
LinearMolecule,Excited,2,e,2,Ground,3,e,1,41412.1099217964,0.000906360795869407,41986.7222253591,574.612303562715,0.794669307474557,10619937.285661,0,pP1(3),Excited B(v=1)  2  1 F1e - Ground v=0  3  2 F1e
LinearMolecule,Excited,2,e,4,Ground,3,e,1,41422.9859285757,0.0000480170622740327,41997.5982321385,574.612303562715,0.042099885385782,563065.02994043,0,rP31(3),Excited B(v=1)  2  3 F3e - Ground v=0  3  2 F1e
LinearMolecule,Excited,2,e,5,Ground,3,e,1,41436.1370739931,0.000165527069785742,42010.7493775558,574.612303562715,0.145129050720637,1942878.20315143,0,qP21(3),Excited App(14)  2  2 F2e - Ground v=0  3  2 F1e
LinearMolecule,Excited,2,e,2,Ground,3,e,2,41398.5884907842,0.0000278135394388769,41986.7222253591,588.133734574904,0.02601983940856,347387.871415647,0,nP13(3),Excited B(v=1)  2  1 F1e - Ground v=0  3  4 F3e
LinearMolecule,Excited,2,e,4,Ground,3,e,2,41409.4644975636,0.000889257641517766,41997.5982321385,588.133734574904,0.831909260451226,11115480.4656259,0,pP3(3),Excited B(v=1)  2  3 F3e - Ground v=0  3  4 F3e
LinearMolecule,Excited,2,e,5,Ground,3,e,2,41422.6156429809,0.0000524436453210705,42010.7493775558,588.133734574904,0.049061545448127,656156.1743877,0,oP23(3),Excited App(14)  2  2 F2e - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,f,2,Ground,3,e,1,41417.3863881467,0.0000260532561030804,41991.9986917094,574.612303562715,0.0228426947406,218132.716289222,0,rQ21(3),Excited B(v=1)  3  3 F2f - Ground v=0  3  2 F1e
LinearMolecule,Excited,3,f,4,Ground,3,e,1,41433.1381613842,1.06469177756987E-7,42007.7504649469,574.612303562715,0.0000933489049185675,892.438124027629,0,qQ1(3),Excited App(14)  3  2 F1f - Ground v=0  3  2 F1e
LinearMolecule,Excited,3,f,5,Ground,3,e,1,41446.3857946076,9.97073030673555E-6,42020.9980981703,574.612303562715,0.00874203008777396,83656.1155828341,0,sQ31(3),Excited App(14)  3  4 F3f - Ground v=0  3  2 F1e
LinearMolecule,Excited,3,f,2,Ground,3,e,2,41403.8649571345,0.000125459888658506,41991.9986917094,588.133734574904,0.117368958462985,1119699.03376501,0,pQ23(3),Excited B(v=1)  3  3 F2f - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,f,4,Ground,3,e,2,41419.616730372,5.12704098639514E-7,42007.7504649469,588.133734574904,0.00047963972151145,4580.98397323113,0,oQ13(3),Excited App(14)  3  2 F1f - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,f,5,Ground,3,e,2,41432.8643635954,0.0000480142178458502,42020.9980981703,588.133734574904,0.0449177725266556,429416.263595771,0,qQ3(3),Excited App(14)  3  4 F3f - Ground v=0  3  4 F3e
LinearMolecule,Excited,4,e,2,Ground,3,e,1,41411.1499509646,0.00101151743091201,41985.7622545273,574.612303562715,0.886867415255137,6584025.49089025,0,rR1(3),Excited B(v=1)  4  3 F1e - Ground v=0  3  2 F1e
LinearMolecule,Excited,4,e,4,Ground,3,e,1,41429.9272156387,0.000128952348211756,42004.5395192015,574.612303562715,0.113061458215829,840500.59762949,0,tR31(3),Excited B(v=1)  4  5 F3e - Ground v=0  3  2 F1e
LinearMolecule,Excited,4,e,5,Ground,3,e,1,41447.5775952019,0.000364780276644333,42022.1898987646,574.612303562715,0.319828142548099,2380647.35821904,0,sR21(3),Excited App(14)  4  4 F2e - Ground v=0  3  2 F1e
LinearMolecule,Excited,4,e,2,Ground,3,e,2,41397.6285199524,0.0000271545044692077,41985.7622545273,588.133734574904,0.0254033057195233,188407.226823172,0,pR13(3),Excited B(v=1)  4  3 F1e - Ground v=0  3  4 F3e
LinearMolecule,Excited,4,e,4,Ground,3,e,2,41416.4057846266,0.00114804077920155,42004.5395192015,588.133734574904,1.07400342825655,7976343.01206838,0,rR3(3),Excited B(v=1)  4  5 F3e - Ground v=0  3  4 F3e
LinearMolecule,Excited,4,e,5,Ground,3,e,2,41434.0561641897,0.000175486754900521,42022.1898987646,588.133734574904,0.164169583338196,1220804.10303708,0,qR23(3),Excited App(14)  4  4 F2e - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,e,2,Ground,4,e,1,41406.765785398,0.00105411093689816,41985.9872010387,579.221415640659,0.944869229892527,9015940.52443272,0,pP1(4),Excited B(v=1)  3  2 F1e - Ground v=0  4  3 F1e
LinearMolecule,Excited,3,e,4,Ground,4,e,1,41421.4076413485,0.000141272321750927,42000.6290569892,579.221415640659,0.126631709420186,1209601.82362512,0,rP31(4),Excited B(v=1)  3  4 F3e - Ground v=0  4  3 F1e
LinearMolecule,Excited,3,e,5,Ground,4,e,1,41436.6988177049,0.000272457193805667,42015.9202333456,579.221415640659,0.244221371658827,2335417.41701424,0,qP21(4),Excited App(14)  3  3 F2e - Ground v=0  4  3 F1e
LinearMolecule,Excited,3,e,2,Ground,4,e,2,41390.976142016,0.0000522229839315582,41985.9872010387,595.011059022705,0.0504933781021873,481256.751645196,0,nP13(4),Excited B(v=1)  3  2 F1e - Ground v=0  4  5 F3e
LinearMolecule,Excited,3,e,4,Ground,4,e,2,41405.6179979664,0.00111400380185599,42000.6290569892,595.011059022705,1.07710840973981,10276911.8758716,0,pP3(4),Excited B(v=1)  3  4 F3e - Ground v=0  4  5 F3e
LinearMolecule,Excited,3,e,5,Ground,4,e,2,41420.9091743229,0.000144805126521736,42015.9202333456,595.011059022705,0.140009234519796,1337337.32377748,0,oP23(4),Excited App(14)  3  3 F2e - Ground v=0  4  5 F3e
LinearMolecule,Excited,4,f,2,Ground,4,e,1,41412.6299185122,0.0000231175473705813,41991.8513341528,579.221415640659,0.0207217840328275,153853.191720388,0,rQ21(4),Excited B(v=1)  4  4 F2f - Ground v=0  4  3 F1e
LinearMolecule,Excited,4,f,4,Ground,4,e,1,41430.5759039988,1.49849883560779E-7,42009.7973196395,579.221415640659,0.000134320344399611,998.586384991607,0,qQ1(4),Excited App(14)  4  3 F1f - Ground v=0  4  3 F1e
LinearMolecule,Excited,4,f,5,Ground,4,e,1,41447.9268532337,0.0000120974418681417,42027.1482688744,579.221415640659,0.0108437358740022,80717.611510449,0,sQ31(4),Excited App(14)  4  5 F3f - Ground v=0  4  3 F1e
LinearMolecule,Excited,4,f,2,Ground,4,e,2,41396.8402751301,0.0000799802314867404,41991.8513341528,595.011059022705,0.0773313159288856,573505.932488212,0,pQ23(4),Excited B(v=1)  4  4 F2f - Ground v=0  4  5 F3e
LinearMolecule,Excited,4,f,4,Ground,4,e,2,41414.7862606168,5.18438577558794E-7,42009.7973196395,595.011059022705,0.00050126808444619,3722.35046504806,0,oQ13(4),Excited App(14)  4  3 F1f - Ground v=0  4  5 F3e
LinearMolecule,Excited,4,f,5,Ground,4,e,2,41432.1372098517,0.0000418537566075301,42027.1482688744,595.011059022705,0.0404675757354388,300884.717757683,0,qQ3(4),Excited App(14)  4  5 F3f - Ground v=0  4  5 F3e
LinearMolecule,Excited,5,e,2,Ground,4,e,1,41406.9036907526,0.00111501397801876,41986.1251063933,579.221415640659,0.999460646741942,6068966.28261608,0,rR1(4),Excited B(v=1)  5  4 F1e - Ground v=0  4  3 F1e
LinearMolecule,Excited,5,e,4,Ground,4,e,1,41430.1416177418,0.00027766866723089,42009.3630333824,579.221415640659,0.248892759374797,1513882.86502146,0,tR31(4),Excited B(v=1)  5  6 F3e - Ground v=0  4  3 F1e
