Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,e,1,Ground,1,e,2,49993.8139162569,0.0000137715843947874,49997.4525901467,3.63867388977016,0.0174798818478707,410998.975291019,0,pR12e(1),Excited B(0)  2  1 F1e - Ground X(0)  1  2 F2e
LinearMolecule,Excited,2,e,2,Ground,1,e,2,50004.9701273692,0.000328164245597371,50008.608801259,3.63867388977016,0.416529578245831,9800287.16171569,0,qR2e(1),Excited B(0)  2  2 F2e - Ground X(0)  1  2 F2e
LinearMolecule,Excited,2,e,3,Ground,1,e,2,50012.2999347045,0.000078126304839567,50015.9386085943,3.63867388977016,0.0991635049866347,2334187.76417677,0,rR32e(1),Excited B(0)  2  3 F3e - Ground X(0)  1  2 F2e
LinearMolecule,Excited,1,e,1,Ground,2,e,1,49992.8520493745,0.000407252210627035,49993.9373998865,1.08535051198168,0.510622399555091,20009018.7289416,0,qP1e(2),Excited B(0)  1  1 F1e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,1,e,2,Ground,2,e,1,50003.7772496015,0.0000593132656762493,50004.8626001135,1.08535051198168,0.0743683674507831,2916076.2198471,0,rP21e(2),Excited B(0)  1  2 F2e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,1,e,1,Ground,2,e,2,49986.868367525,0.000105640929812808,49993.9373998865,7.06903236147213,0.136311249867428,5339513.34293201,0,pP12e(2),Excited B(0)  1  1 F1e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,1,e,2,Ground,2,e,2,49997.793567752,0.000180287273386163,50004.8626001135,7.06903236147213,0.232629375886837,9118413.03805947,0,qP2e(2),Excited B(0)  1  2 F2e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,1,e,1,Ground,2,e,3,49982.13178276,9.60317866416761E-6,49993.9373998865,11.8056171265462,0.0126759366127104,496394.055831365,0,oP13e(2),Excited B(0)  1  1 F1e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,1,e,2,Ground,2,e,3,49993.0569829869,0.000151563203427591,50004.8626001135,11.8056171265462,0.200059337293816,7839531.24340717,0,pP23e(2),Excited B(0)  1  2 F2e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,1,Ground,2,e,1,49996.3672396347,0.0000105512624604048,49997.4525901467,1.08535051198168,0.0132294210203847,311106.886410114,0,qQ1e(2),Excited B(0)  2  1 F1f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,2,Ground,2,e,1,50007.523450747,0.0000964445754968621,50008.608801259,1.08535051198168,0.120924476968353,2845598.98764191,0,rQ21e(2),Excited B(0)  2  2 F2f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,3,Ground,2,e,1,50014.8532580823,1.57326881906294E-6,50015.9386085943,1.08535051198168,0.00197260144591538,46439.7402705712,0,sQ31e(2),Excited B(0)  2  3 F3f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,1,Ground,2,e,2,49990.3835577852,0.0000146081676563502,49997.4525901467,7.06903236147213,0.018849300124852,443106.452761727,0,pQ12e(2),Excited B(0)  2  1 F1f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,2,Ground,2,e,2,50001.5397688976,0.000219683431755598,50008.608801259,7.06903236147213,0.283463267606917,6668073.25792663,0,qQ2e(2),Excited B(0)  2  2 F2f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,3,Ground,2,e,2,50008.8695762328,0.000150270151997189,50015.9386085943,7.06903236147213,0.193897500455565,4563171.18900732,0,rQ32e(2),Excited B(0)  2  3 F3f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,1,Ground,2,e,3,49985.6469730201,2.139747740018E-6,49997.4525901467,11.8056171265462,0.00282440925741222,66376.907899952,0,oQ13e(2),Excited B(0)  2  1 F1f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,2,Ground,2,e,3,49996.8031841325,8.60015464737179E-6,50008.608801259,11.8056171265462,0.0113519719857301,266963.235811416,0,pQ23e(2),Excited B(0)  2  2 F2f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,3,Ground,2,e,3,50004.1329914677,0.000562417516420756,50015.9386085943,11.8056171265462,0.742375940023758,17466063.3524619,0,qQ3e(2),Excited B(0)  2  3 F3f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,1,Ground,2,e,1,50001.73337099,0.00073355036646262,50002.818721502,1.08535051198168,0.919742701312654,15454214.3813025,0,rR1e(2),Excited B(0)  3  2 F1e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,2,Ground,2,e,1,50013.6050401796,0.0000174958331619689,50014.6903906916,1.08535051198168,0.0219366870903538,368859.457653546,0,sR21e(2),Excited B(0)  3  3 F2e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,3,Ground,2,e,1,50023.2055372944,3.08656821850377E-6,50024.2908878064,1.08535051198168,0.00387001182313104,65110.6827353623,0,tR31e(2),Excited B(0)  3  4 F3e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,1,Ground,2,e,2,49995.7496891406,0.0000396525140453867,50002.818721502,7.06903236147213,0.0511646741418318,859399.051769188,0,qR12e(2),Excited B(0)  3  2 F1e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,3,e,2,Ground,2,e,2,50007.6213583301,0.00058148190842074,50014.6903906916,7.06903236147213,0.75030128807631,12611585.463064,0,rR2e(2),Excited B(0)  3  3 F2e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,3,e,3,Ground,2,e,2,50017.2218554449,3.87580368970658E-8,50024.2908878064,7.06903236147213,0.0000500105069238649,841.095590959956,0,sR32e(2),Excited B(0)  3  4 F3e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,3,e,1,Ground,2,e,3,49991.0131043755,2.00445831942706E-6,50002.818721502,11.8056171265462,0.00264583087417543,44428.6683940053,0,pR13e(2),Excited B(0)  3  2 F1e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,2,Ground,2,e,3,50002.884773565,0.0000239895725703968,50014.6903906916,11.8056171265462,0.0316655882289289,532105.985074736,0,qR23e(2),Excited B(0)  3  3 F2e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,3,Ground,2,e,3,50012.4852706798,0.000502334251651888,50024.2908878064,11.8056171265462,0.663067652390135,11148554.2993628,0,rR3e(2),Excited B(0)  3  4 F3e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,1,f,1,Ground,2,f,1,49992.8520493745,0.000407252210627035,49993.9373998865,1.08535051198168,0.510622399555091,20009018.7289416,0,qP1f(2),Excited B(0)  1  1 F1f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,1,f,2,Ground,2,f,1,50003.7772496015,0.0000593132656762493,50004.8626001135,1.08535051198168,0.0743683674507831,2916076.2198471,0,rP21f(2),Excited B(0)  1  2 F2f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,1,f,1,Ground,2,f,2,49986.868367525,0.000105640929812808,49993.9373998865,7.06903236147213,0.136311249867428,5339513.34293201,0,pP12f(2),Excited B(0)  1  1 F1f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,1,f,2,Ground,2,f,2,49997.793567752,0.000180287273386163,50004.8626001135,7.06903236147213,0.232629375886837,9118413.03805947,0,qP2f(2),Excited B(0)  1  2 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,1,f,1,Ground,2,f,3,49982.13178276,9.60317866416761E-6,49993.9373998865,11.8056171265462,0.0126759366127104,496394.055831365,0,oP13f(2),Excited B(0)  1  1 F1f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,1,f,2,Ground,2,f,3,49993.0569829869,0.000151563203427591,50004.8626001135,11.8056171265462,0.200059337293816,7839531.24340717,0,pP23f(2),Excited B(0)  1  2 F2f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,e,1,Ground,2,f,1,49996.3672396347,0.0000105512624604048,49997.4525901467,1.08535051198168,0.0132294210203847,311106.886410114,0,qQ1f(2),Excited B(0)  2  1 F1e - Ground X(0)  2  1 F1f
LinearMolecule,Excited,2,e,2,Ground,2,f,1,50007.523450747,0.0000964445754968621,50008.608801259,1.08535051198168,0.120924476968353,2845598.98764191,0,rQ21f(2),Excited B(0)  2  2 F2e - Ground X(0)  2  1 F1f
LinearMolecule,Excited,2,e,3,Ground,2,f,1,50014.8532580823,1.57326881906294E-6,50015.9386085943,1.08535051198168,0.00197260144591538,46439.7402705712,0,sQ31f(2),Excited B(0)  2  3 F3e - Ground X(0)  2  1 F1f
LinearMolecule,Excited,2,e,1,Ground,2,f,2,49990.3835577852,0.0000146081676563502,49997.4525901467,7.06903236147213,0.018849300124852,443106.452761727,0,pQ12f(2),Excited B(0)  2  1 F1e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,2,Ground,2,f,2,50001.5397688976,0.000219683431755598,50008.608801259,7.06903236147213,0.283463267606917,6668073.25792663,0,qQ2f(2),Excited B(0)  2  2 F2e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,3,Ground,2,f,2,50008.8695762328,0.000150270151997189,50015.9386085943,7.06903236147213,0.193897500455565,4563171.18900732,0,rQ32f(2),Excited B(0)  2  3 F3e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,1,Ground,2,f,3,49985.6469730201,2.139747740018E-6,49997.4525901467,11.8056171265462,0.00282440925741222,66376.907899952,0,oQ13f(2),Excited B(0)  2  1 F1e - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,e,2,Ground,2,f,3,49996.8031841325,8.60015464737179E-6,50008.608801259,11.8056171265462,0.0113519719857301,266963.235811416,0,pQ23f(2),Excited B(0)  2  2 F2e - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,e,3,Ground,2,f,3,50004.1329914677,0.000562417516420756,50015.9386085943,11.8056171265462,0.742375940023758,17466063.3524619,0,qQ3f(2),Excited B(0)  2  3 F3e - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,1,Ground,2,f,1,50001.73337099,0.00073355036646262,50002.818721502,1.08535051198168,0.919742701312654,15454214.3813025,0,rR1f(2),Excited B(0)  3  2 F1f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,2,Ground,2,f,1,50013.6050401796,0.0000174958331619689,50014.6903906916,1.08535051198168,0.0219366870903538,368859.457653546,0,sR21f(2),Excited B(0)  3  3 F2f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,3,Ground,2,f,1,50023.2055372944,3.08656821850377E-6,50024.2908878064,1.08535051198168,0.00387001182313104,65110.6827353623,0,tR31f(2),Excited B(0)  3  4 F3f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,1,Ground,2,f,2,49995.7496891406,0.0000396525140453867,50002.818721502,7.06903236147213,0.0511646741418318,859399.051769188,0,qR12f(2),Excited B(0)  3  2 F1f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,2,Ground,2,f,2,50007.6213583301,0.00058148190842074,50014.6903906916,7.06903236147213,0.75030128807631,12611585.463064,0,rR2f(2),Excited B(0)  3  3 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,3,Ground,2,f,2,50017.2218554449,3.87580368970658E-8,50024.2908878064,7.06903236147213,0.0000500105069238649,841.095590959956,0,sR32f(2),Excited B(0)  3  4 F3f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,1,Ground,2,f,3,49991.0131043755,2.00445831942706E-6,50002.818721502,11.8056171265462,0.00264583087417543,44428.6683940053,0,pR13f(2),Excited B(0)  3  2 F1f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,2,Ground,2,f,3,50002.884773565,0.0000239895725703968,50014.6903906916,11.8056171265462,0.0316655882289289,532105.985074736,0,qR23f(2),Excited B(0)  3  3 F2f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,3,Ground,2,f,3,50012.4852706798,0.000502334251651888,50024.2908878064,11.8056171265462,0.663067652390135,11148554.2993628,0,rR3f(2),Excited B(0)  3  4 F3f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,f,1,Ground,3,f,1,49992.164790189,0.000616441789968385,49997.4525901467,5.28779995766989,0.788644954738134,18541326.3131677,0,pP1f(3),Excited B(0)  2  1 F1f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,2,f,2,Ground,3,f,1,50003.3210013014,0.000103154014714793,50008.608801259,5.28779995766989,0.131970113950219,3104742.43515611,0,qP21f(3),Excited B(0)  2  2 F2f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,2,f,3,Ground,3,f,1,50010.6508086366,1.43861260062724E-7,50015.9386085943,5.28779995766989,0.000184048938240474,4331.85861288211,0,rP31f(3),Excited B(0)  2  3 F3f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,2,f,1,Ground,3,f,2,49984.5708962832,0.000137698721139009,49997.4525901467,12.8816938634696,0.182699036174347,4293362.89809914,0,oP12f(3),Excited B(0)  2  1 F1f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,f,2,Ground,3,f,2,49995.7271073955,0.000422577819983136,50008.608801259,12.8816938634696,0.560677396136718,13184545.1742642,0,pP2f(3),Excited B(0)  2  2 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,f,3,Ground,3,f,2,50003.0569147308,0.0000321834369743844,50015.9386085943,12.8816938634696,0.0427010713488184,1004573.86703612,0,qP32f(3),Excited B(0)  2  3 F3f - Ground X(0)  3  3 F2f
