Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,f,2,Ground,2,e,1,44157.8836396973,0.000433012329289279,44155.3922630544,-2.49137664294336,0.373668041072781,6054302.90746724,0,rQ21(2),Excited C(0)  2  2 F2f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,3,Ground,2,e,1,44342.3020662971,0.0000227297193436798,44339.8106896542,-2.49137664294336,0.0196146140116321,321801.387850563,0,sQ31(2),Excited C(0)  2  3 F3f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,1,Ground,2,e,2,43964.2747689735,0.000134678529978807,43973.3148392914,9.04007031791136,0.122829380172277,1964063.11141794,0,oQ13(2),Excited C(0)  2  1 F1f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,2,Ground,2,e,2,44146.3521927365,0.0000470297116049714,44155.3922630544,9.04007031791136,0.0428919912255401,694407.044226623,0,pQ23(2),Excited C(0)  2  2 F2f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,3,Ground,2,e,2,44330.7706193363,0.000206983870246562,44339.8106896542,9.04007031791136,0.188773225339222,3094636.73815677,0,qQ3(2),Excited C(0)  2  3 F3f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,1,Ground,2,e,1,43979.1777796444,0.0000373337681857335,43976.6864030015,-2.49137664294336,0.0322171796972289,368344.541989785,0,rR1(2),Excited C(0)  3  2 F1e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,2,Ground,2,e,1,44161.2835253959,0.000344200316726239,44158.7921487529,-2.49137664294336,0.297027704266131,3438328.94625136,0,sR21(2),Excited C(0)  3  3 F2e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,3,Ground,2,e,1,44343.7718648885,8.10869483893863E-6,44341.2804882456,-2.49137664294336,0.00699739917589961,82008.7034661316,0,tR31(2),Excited C(0)  3  4 F3e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,1,Ground,2,e,2,43967.6463326836,0.000269314927842599,43976.6864030015,9.04007031791136,0.245620335054545,2806011.03754698,0,pR13(2),Excited C(0)  3  2 F1e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,2,Ground,2,e,2,44149.752078435,0.0000396060742802779,44158.7921487529,9.04007031791136,0.0361214928294009,417807.181423693,0,qR23(2),Excited C(0)  3  3 F2e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,3,Ground,2,e,2,44332.2404179277,0.0000838363369775103,44341.2804882456,9.04007031791136,0.0764603334212383,895407.297256095,0,rR3(2),Excited C(0)  3  4 F3e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,1,f,1,Ground,2,f,1,44145.292279538,7.21293705905373E-9,44153.1247783822,7.83249884418933,6.54034793947154E-6,176.464045131721,0,pP2(2),Excited C(0)  1  1 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,1,f,2,Ground,2,f,1,44329.691576107,0.000137847399803095,44337.5240749511,7.83249884418933,0.124993459652061,3414865.52270477,0,qP32(2),Excited C(0)  1  2 F3f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,1,Ground,2,f,1,43965.4823404388,0.000153130607247988,43973.314839283,7.83249884418933,0.138851544576738,2220443.25901043,0,pQ12(2),Excited C(0)  2  1 F1e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,2,Ground,2,f,1,44147.5594534031,1.02465509712388E-7,44155.3919522472,7.83249884418933,0.0000929108461404255,1504.3190446682,0,qQ2(2),Excited C(0)  2  2 F2e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,3,Ground,2,f,1,44330.0185016256,0.000229696407076062,44337.8510004698,7.83249884418933,0.208277766799343,3414208.88578853,0,rQ32(2),Excited C(0)  2  3 F3e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,1,Ground,2,f,1,43968.8539041997,0.000306212263620584,43976.6864030438,7.83249884418933,0.27765870283007,3172284.49938977,0,qR12(2),Excited C(0)  3  2 F1f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,2,Ground,2,f,1,44150.9602710558,2.08225398664809E-7,44158.7927699,7.83249884418933,0.000188808878540483,2184.07866552875,0,rR2(2),Excited C(0)  3  3 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,3,Ground,2,f,1,44335.4073682119,0.000091826170007864,44343.2398670561,7.83249884418933,0.0832635994025001,975287.579405845,0,sR32(2),Excited C(0)  3  4 F3f - Ground X(0)  2  2 F2f
