Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,1,f,1,Ground,0,f,1,49993.2907332198,0.0000449149608094562,49993.9373998865,0.646666666666667,0.0282283225257448,1106171.41653846,0,qR1(0),Excited B(0)  1  1 F1f - Ground X(0)  0  1 F1f
LinearMolecule,Excited,1,f,2,Ground,0,f,1,50004.2159334468,0.00101583908077396,50004.8626001135,0.646666666666667,0.638438344140922,25034620.7200132,0,rR21(0),Excited B(0)  1  2 F2f - Ground X(0)  0  1 F1f
LinearMolecule,Excited,0,f,1,Ground,1,f,1,49992.3626227641,0.000265746805534373,49992.2,-0.162622764077797,0.166370558766666,19557390.3184303,0,rP1(1),Excited B(0)  0  1 F1f - Ground X(0)  1  0 F1f
LinearMolecule,Excited,0,f,1,Ground,1,f,2,49986.7340439026,0.00025958989421738,49992.2,5.46595609741113,0.166962774566668,19620378.5806436,0,pP13(1),Excited B(0)  0  1 F1f - Ground X(0)  1  2 F3f
LinearMolecule,Excited,1,e,1,Ground,1,f,1,49994.1000226506,0.000643060157278786,49993.9373998865,-0.162622764077797,0.402587257716681,15776783.9045905,0,rQ1(1),Excited B(0)  1  1 F1e - Ground X(0)  1  0 F1f
LinearMolecule,Excited,1,e,2,Ground,1,f,1,50005.0252228776,0.000555638339750702,50004.8626001135,-0.162622764077797,0.34785690413332,13640923.3108931,0,sQ21(1),Excited B(0)  1  2 F2e - Ground X(0)  1  0 F1f
LinearMolecule,Excited,1,e,1,Ground,1,f,2,49988.4714437891,0.000184371660020864,49993.9373998865,5.46595609741113,0.118583984177627,4645557.0363159,0,pQ13(1),Excited B(0)  1  1 F1e - Ground X(0)  1  2 F3f
LinearMolecule,Excited,1,e,2,Ground,1,f,2,49999.3966440161,0.000981020573310067,50004.8626001135,5.46595609741113,0.630971853972371,24734689.6514715,0,qQ23(1),Excited B(0)  1  2 F2e - Ground X(0)  1  2 F3f
LinearMolecule,Excited,2,f,1,Ground,1,f,1,49997.6152129108,0.000483310903225635,49997.4525901467,-0.162622764077797,0.302576374778926,7116006.2843531,0,rR1(1),Excited B(0)  2  1 F1f - Ground X(0)  1  0 F1f
LinearMolecule,Excited,2,f,2,Ground,1,f,1,50008.7714240231,0.0010553319914165,50008.608801259,-0.162622764077797,0.660689684465807,15548536.5945198,0,sR21(1),Excited B(0)  2  2 F2f - Ground X(0)  1  0 F1f
LinearMolecule,Excited,2,f,3,Ground,1,f,1,50016.1012313584,0.000191549213456097,50015.9386085943,-0.162622764077797,0.1199192201386,2823395.64024831,0,tR31(1),Excited B(0)  2  3 F3f - Ground X(0)  1  0 F1f
LinearMolecule,Excited,2,f,1,Ground,1,f,2,49991.9866340493,9.96195302528676E-6,49997.4525901467,5.46595609741113,0.00640731921486845,150636.766961104,0,pR13(1),Excited B(0)  2  1 F1f - Ground X(0)  1  2 F3f
LinearMolecule,Excited,2,f,2,Ground,1,f,2,50003.1428451616,0.000207672258111415,50008.608801259,5.46595609741113,0.133570440094912,3142358.28432589,0,qR23(1),Excited B(0)  2  2 F2f - Ground X(0)  1  2 F3f
LinearMolecule,Excited,2,f,3,Ground,1,f,2,50010.4726524969,0.00146693781062899,50015.9386085943,5.46595609741113,0.943503627973553,22206488.539832,0,rR3(1),Excited B(0)  2  3 F3f - Ground X(0)  1  2 F3f
LinearMolecule,Excited,0,e,1,Ground,1,e,1,49989.5433333333,0.000525288851888291,49992.2,2.65666666666667,0.333333333333333,39177768.5265632,0,qP12(1),Excited B(0)  0  1 F1e - Ground X(0)  1  1 F2e
