Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,f,5,Ground,2,e,2,41433.0209173022,0.000052215174325511,42015.8518827426,582.83096544049,0.0476211903199922,637372.736353103,0,qQ3(2),Excited App(14)  2  3 F3f - Ground v=0  2  3 F3e
LinearMolecule,Excited,3,e,2,Ground,2,e,1,41414.7741516167,0.000854626223778917,41986.0742068542,571.300055237506,0.737501057207706,7041317.73117002,0,rR1(2),Excited B(v=1)  3  2 F1e - Ground v=0  2  1 F1e
LinearMolecule,Excited,3,e,3,Ground,2,e,1,41422.9465626171,7.20503366686427E-8,41994.2466178546,571.300055237506,0.0000621759524653214,593.978622914067,0,sR21(2),Excited A(10)  3  3 F2e - Ground v=0  2  1 F1e
LinearMolecule,Excited,3,e,4,Ground,2,e,1,41429.1692470331,0.0000395564594926514,42000.4693022706,571.300055237506,0.0341353095464701,326248.048278922,0,tR31(2),Excited B(v=1)  3  4 F3e - Ground v=0  2  1 F1e
LinearMolecule,Excited,3,e,5,Ground,2,e,1,41444.6922489238,0.000251073626953466,42015.9923041613,571.300055237506,0.216664385158225,2073097.31219202,0,sR21(2),Excited App(14)  3  3 F2e - Ground v=0  2  1 F1e
LinearMolecule,Excited,3,e,2,Ground,2,e,2,41403.2432414137,8.05603859028363E-6,41986.0742068542,582.83096544049,0.00734725397145065,70089.59346482,0,pR13(2),Excited B(v=1)  3  2 F1e - Ground v=0  2  3 F3e
LinearMolecule,Excited,3,e,3,Ground,2,e,2,41411.4156524141,2.47170995824693E-9,41994.2466178546,582.83096544049,2.25424451527665E-6,21.5172445432894,0,qR23(2),Excited A(10)  3  3 F2e - Ground v=0  2  3 F3e
LinearMolecule,Excited,3,e,4,Ground,2,e,2,41417.6383368301,0.000897026540219567,42000.4693022706,582.83096544049,0.81810454806831,7812503.12382003,0,rR3(2),Excited B(v=1)  3  4 F3e - Ground v=0  2  3 F3e
LinearMolecule,Excited,3,e,5,Ground,2,e,2,41433.1613387208,0.0000823135630394986,42015.9923041613,582.83096544049,0.0750714692051788,717702.619393203,0,qR23(2),Excited App(14)  3  3 F2e - Ground v=0  2  3 F3e
LinearMolecule,Excited,1,f,3,Ground,2,f,1,41411.8211146423,0.000501856291514083,41993.4444380801,581.623323437796,0.455058842775683,10135442.9602674,0,pP2(2),Excited B(v=1)  1  1 F2f - Ground v=0  2  2 F2f
LinearMolecule,Excited,1,f,4,Ground,2,f,1,41423.6325754565,4.35374616817489E-7,42005.2558988943,581.623323437796,0.000394776498079059,8800.31101366638,0,oP12(2),Excited App(14)  1  0 F1f - Ground v=0  2  2 F2f
LinearMolecule,Excited,1,f,5,Ground,2,f,1,41430.3612256899,0.0000491274269425318,42011.9845491277,581.623323437796,0.0445463580531561,993506.129647777,0,qP32(2),Excited App(14)  1  2 F3f - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,e,2,Ground,2,f,1,41405.1722172742,0.0000136533075148454,41986.795540712,581.623323437796,0.0123801542848481,165364.880461789,0,pQ12(2),Excited B(v=1)  2  1 F1e - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,e,3,Ground,2,f,1,41409.8519872197,6.70544979418125E-9,41991.4753106575,581.623323437796,6.08017529166501E-6,81.241993772102,0,qQ2(2),Excited A(10)  2  2 F2e - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,e,4,Ground,2,f,1,41415.85305632,0.000290791574171231,41997.4763797578,581.623323437796,0.263675636768551,3524709.06113807,0,rQ32(2),Excited B(v=1)  2  3 F3e - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,e,5,Ground,2,f,1,41429.1738629243,1.89229976507519E-6,42010.7971863621,581.623323437796,0.00171584526455149,22958.863082196,0,qQ2(2),Excited App(14)  2  2 F2e - Ground v=0  2  2 F2f
LinearMolecule,Excited,3,f,2,Ground,2,f,1,41410.3591105708,0.000705657000475137,41991.9824340086,581.623323437796,0.639855399767892,6107088.75951841,0,rR2(2),Excited B(v=1)  3  3 F2f - Ground v=0  2  2 F2f
LinearMolecule,Excited,3,f,4,Ground,2,f,1,41426.1754577674,4.06580668108743E-6,42007.7987812052,581.623323437796,0.00368667547768177,35227.7441508183,0,qR12(2),Excited App(14)  3  2 F1f - Ground v=0  2  2 F2f
LinearMolecule,Excited,3,f,5,Ground,2,f,1,41439.3427191217,0.000270576927907087,42020.9660425595,581.623323437796,0.245345980068765,2346620.84440779,0,sR32(2),Excited App(14)  3  4 F3f - Ground v=0  2  2 F2f
LinearMolecule,Excited,2,f,3,Ground,3,f,1,41406.6619159223,0.000773861823109893,41992.5928503679,585.930934445595,0.716347396767502,9569467.81855596,0,pP2(3),Excited B(v=1)  2  2 F2f - Ground v=0  3  3 F2f
LinearMolecule,Excited,2,f,4,Ground,3,f,1,41420.3342071734,2.51260777397919E-6,42006.2651416189,585.930934445595,0.00232586746656475,31101.3469778217,0,oP12(3),Excited App(14)  2  1 F1f - Ground v=0  3  3 F2f
LinearMolecule,Excited,2,f,5,Ground,3,f,1,41429.920948297,0.000183881268409629,42015.8518827426,585.930934445595,0.1702149712079,2277684.19266177,0,qP32(3),Excited App(14)  2  3 F3f - Ground v=0  3  3 F2f
LinearMolecule,Excited,3,e,2,Ground,3,f,1,41400.1432724086,9.15423573412379E-6,41986.0742068542,585.930934445595,0.00847388091995901,80818.966320852,0,pQ12(3),Excited B(v=1)  3  2 F1e - Ground v=0  3  3 F2f
LinearMolecule,Excited,3,e,3,Ground,3,f,1,41408.315683409,3.72911722420757E-9,41994.2466178546,585.930934445595,3.45196433785389E-6,32.9423365410168,0,qQ2(3),Excited A(10)  3  3 F2e - Ground v=0  3  3 F2f
LinearMolecule,Excited,3,e,4,Ground,3,f,1,41414.538367825,0.000198110519265746,42000.4693022706,585.930934445595,0.183386685465322,1750861.0364803,0,rQ32(3),Excited B(v=1)  3  4 F3e - Ground v=0  3  3 F2f
LinearMolecule,Excited,3,e,5,Ground,3,f,1,41430.0613697157,2.78750189076302E-6,42015.9923041613,585.930934445595,0.00258033109180658,24663.09454778,0,qQ2(3),Excited App(14)  3  3 F2e - Ground v=0  3  3 F2f
LinearMolecule,Excited,4,f,2,Ground,3,f,1,41405.8977905476,0.000881111054796269,41991.8287249932,585.930934445595,0.815625724796535,6052829.8440574,0,rR2(3),Excited B(v=1)  4  4 F2f - Ground v=0  3  3 F2f
LinearMolecule,Excited,4,f,4,Ground,3,f,1,41423.9221352867,6.97114892079609E-6,42009.8530697323,585.930934445595,0.00645304398377294,47951.1700276556,0,qR12(3),Excited App(14)  4  3 F1f - Ground v=0  3  3 F2f
LinearMolecule,Excited,4,f,5,Ground,3,f,1,41441.1841950546,0.000462277016994899,42027.1151295002,585.930934445595,0.427919982380003,3183757.42751817,0,sR32(3),Excited App(14)  4  5 F3f - Ground v=0  3  3 F2f
LinearMolecule,Excited,2,e,2,Ground,3,e,1,41412.1832371493,0.000902914420370477,41986.795540712,574.612303562715,0.79164763129051,10579611.8836242,0,pP1(3),Excited B(v=1)  2  1 F1e - Ground v=0  3  2 F1e
LinearMolecule,Excited,2,e,3,Ground,3,e,1,41416.8630070948,1.50293628340556E-7,41991.4753106575,574.612303562715,0.000131772837147776,1761.61475559005,0,qP21(3),Excited A(10)  2  2 F2e - Ground v=0  3  2 F1e
LinearMolecule,Excited,2,e,4,Ground,3,e,1,41422.864076195,0.0000591519226203517,41997.4763797578,574.612303562715,0.0518625889366869,693630.213440047,0,rP31(3),Excited B(v=1)  2  3 F3e - Ground v=0  3  2 F1e
LinearMolecule,Excited,2,e,5,Ground,3,e,1,41436.1848827994,0.000157688253459437,42010.7971863621,574.612303562715,0.138256217330408,1850876.30318364,0,qP21(3),Excited App(14)  2  2 F2e - Ground v=0  3  2 F1e
LinearMolecule,Excited,2,e,2,Ground,3,e,2,41398.6618061371,0.0000327264041270556,41986.795540712,588.133734574904,0.0306158725924458,408751.151388065,0,nP13(3),Excited B(v=1)  2  1 F1e - Ground v=0  3  4 F3e
LinearMolecule,Excited,2,e,4,Ground,3,e,2,41409.3426451829,0.000872611837035741,41997.4763797578,588.133734574904,0.816336946815976,10907316.1142271,0,pP3(3),Excited B(v=1)  2  3 F3e - Ground v=0  3  4 F3e
LinearMolecule,Excited,2,e,5,Ground,3,e,2,41422.6634517872,0.0000641763475084491,42010.7971863621,588.133734574904,0.060037603616306,802954.337273177,0,oP23(3),Excited App(14)  2  2 F2e - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,f,2,Ground,3,e,1,41417.3701304459,0.0000260080504917554,41991.9824340086,574.612303562715,0.0228030598490543,217753.972706663,0,rQ21(3),Excited B(v=1)  3  3 F2f - Ground v=0  3  2 F1e
LinearMolecule,Excited,3,f,4,Ground,3,e,1,41433.1864776425,1.49851422688698E-7,42007.7987812052,574.612303562715,0.000131385124814315,1256.07798626906,0,qQ1(3),Excited App(14)  3  2 F1f - Ground v=0  3  2 F1e
LinearMolecule,Excited,3,f,5,Ground,3,e,1,41446.3537389967,9.97251979102208E-6,42020.9660425595,574.612303562715,0.00874359905263342,83670.9355194888,0,sQ31(3),Excited App(14)  3  4 F3f - Ground v=0  3  2 F1e
LinearMolecule,Excited,3,f,2,Ground,3,e,2,41403.8486994337,0.00012524220028431,41991.9824340086,588.133734574904,0.117165308850172,1117754.90120013,0,pQ23(3),Excited B(v=1)  3  3 F2f - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,f,4,Ground,3,e,2,41419.6650466303,7.21612021601392E-7,42007.7987812052,588.133734574904,0.000675075135928572,6447.58776645476,0,oQ13(3),Excited App(14)  3  2 F1f - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,f,5,Ground,3,e,2,41432.8323079846,0.0000480228351372343,42020.9660425595,588.133734574904,0.0449258340874089,429492.335674594,0,qQ3(3),Excited App(14)  3  4 F3f - Ground v=0  3  4 F3e
