Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,1,e,1,Ground,0,e,1,49952.7191606276,0.000312491331644197,49952.7191606276,0,0.0652618562625916,2551167.724429,0,R(0),Excited C(0)  1 e - Ground X(0)  0 e
LinearMolecule,Excited,1,e,2,Ground,0,e,1,50002.2808393724,0.00327871051511493,50002.2808393724,0,0.684738143737408,26847024.182693,0,R(0),Excited B(0)  1 e - Ground X(0)  0 e
LinearMolecule,Excited,0,e,1,Ground,1,e,1,49948,0.000395213361731514,49950,2,0.0833333333333334,9770043.68574639,0,P(1),Excited C(0)  0 e - Ground X(0)  1 e
LinearMolecule,Excited,1,f,1,Ground,1,e,1,50000.2,0.00474256034077817,50002.2,2,1,39202829.3733603,0,Q(1),Excited B(0)  1 f - Ground X(0)  1 e
LinearMolecule,Excited,2,e,1,Ground,1,e,1,49956.1523101712,0.000535061982559019,49958.1523101712,2,0.112821333649331,2646742.00883846,0,R(1),Excited C(0)  2 e - Ground X(0)  1 e
LinearMolecule,Excited,2,e,2,Ground,1,e,1,50004.8476898288,0.00499792508168217,50006.8476898288,2,1.05384533301734,24795144.3612403,0,R(1),Excited B(0)  2 e - Ground X(0)  1 e
LinearMolecule,Excited,1,e,1,Ground,2,e,1,49946.7191606276,0.000865175942126496,49952.7191606276,6,0.185961458419742,7266847.22058633,0,P(2),Excited C(0)  1 e - Ground X(0)  2 e
LinearMolecule,Excited,1,e,2,Ground,2,e,1,49996.2808393724,0.00146104786112436,50002.2808393724,6,0.314038541580258,12308304.6266501,0,P(2),Excited B(0)  1 e - Ground X(0)  2 e
LinearMolecule,Excited,2,f,1,Ground,2,e,1,50000.6,0.00775407934416953,50006.6,6,1.66666666666667,39203770.2450287,0,Q(2),Excited B(0)  2 f - Ground X(0)  2 e
LinearMolecule,Excited,3,e,1,Ground,2,e,1,49960.2883994636,0.000662519929185352,49966.2883994636,6,0.142402448177921,2386809.00880977,0,R(2),Excited C(0)  3 e - Ground X(0)  2 e
