Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,1,f,2,Ground,1,e,1,49954.5085968809,0.000265832280344417,49957.1652635476,2.65666666666667,0.16868958820708,6594996.04419907,0,rQ32(1),Excited C(0)  1  2 F3f - Ground X(0)  1  1 F2e
LinearMolecule,Excited,1,f,3,Ground,1,e,1,49992.0558123204,0.000726964361323311,49994.7124789871,2.65666666666667,0.461310863353273,18075855.4317065,0,qQ12(1),Excited B(0)  1  1 F1f - Ground X(0)  1  1 F2e
LinearMolecule,Excited,1,f,4,Ground,1,e,1,50002.5766835113,0.0000694103426662431,50005.233350178,2.65666666666667,0.0440458250838112,1726967.20824383,0,rQ2(1),Excited B(0)  1  2 F2f - Ground X(0)  1  1 F2e
LinearMolecule,Excited,2,e,1,Ground,1,e,1,49956.0594108737,0.000772121677454373,49958.7160775404,2.65666666666667,0.489966409071107,11494345.9817406,0,rR2(1),Excited C(0)  2  2 F2e - Ground X(0)  1  1 F2e
LinearMolecule,Excited,2,e,2,Ground,1,e,1,49994.858690318,0.000197546393712986,49997.5153569847,2.65666666666667,0.12535731087309,2947671.89752411,0,qR12(1),Excited B(0)  2  1 F1e - Ground X(0)  1  1 F2e
LinearMolecule,Excited,2,e,3,Ground,1,e,1,50006.1609460821,0.000468528788722027,50008.8176127488,2.65666666666667,0.297315015054907,6995855.39172461,0,rR2(1),Excited B(0)  2  2 F2e - Ground X(0)  1  1 F2e
LinearMolecule,Excited,2,e,4,Ground,1,e,1,50013.3509527262,0.00118824739955207,50016.0076193928,2.65666666666667,0.754027931667563,17750015.3652163,0,sR32(1),Excited B(0)  2  3 F3e - Ground X(0)  1  1 F2e
LinearMolecule,Excited,1,e,1,Ground,2,e,1,49946.4724946585,0.000779862188089904,49953.1291613252,6.65666666666667,0.50446355893304,19712715.3663668,0,pP2(2),Excited C(0)  1  1 F2e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,1,e,2,Ground,2,e,1,49987.3035572245,0.000707509142887217,49993.9602238911,6.65666666666667,0.457661091471465,17927730.3392449,0,pP12(2),Excited B(0)  1  1 F1e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,1,e,3,Ground,2,e,1,49998.5106147837,0.0000585524018279647,50005.1672814503,6.65666666666667,0.0378753495954947,1484670.36727037,0,qP2(2),Excited B(0)  1  2 F2e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,1,Ground,2,e,1,49945.4753662379,0.000319171866572728,49952.1320329046,6.65666666666667,0.206460292833198,4840368.54583886,0,pQ12(2),Excited C(0)  2  1 F1f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,2,Ground,2,e,1,49958.921073083,0.000101333084886322,49965.5777397496,6.65666666666667,0.0655485666828162,1537998.06762153,0,rQ32(2),Excited C(0)  2  3 F3f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,3,Ground,2,e,1,49991.5266074315,0.000961466903768552,49998.1832740981,6.65666666666667,0.621936828684275,14621398.3877144,0,pQ12(2),Excited B(0)  2  1 F1f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,4,Ground,2,e,1,50002.3239953009,0.000748283439377671,50008.9806619676,6.65666666666667,0.484036452445107,11386810.0761983,0,qQ2(2),Excited B(0)  2  2 F2f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,2,f,5,Ground,2,e,1,50009.3729579468,0.000446284260069869,50016.0296246135,6.65666666666667,0.28868452602127,6794088.05629711,0,rQ32(2),Excited B(0)  2  3 F3f - Ground X(0)  2  2 F2e
LinearMolecule,Excited,3,e,1,Ground,2,e,1,49960.4376907545,0.0013341359592615,49967.0943574211,6.65666666666667,0.863002443749735,14464923.1755015,0,rR2(2),Excited C(0)  3  3 F2e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,3,e,2,Ground,2,e,1,49996.2749490992,0.000315714777973668,50002.9316157659,6.65666666666667,0.204224032061919,3430403.38427487,0,qR12(2),Excited B(0)  3  2 F1e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,3,e,3,Ground,2,e,1,50008.1762885267,0.0009503018032249,50014.8329551934,6.65666666666667,0.61471454448828,10332893.2344204,0,rR2(2),Excited B(0)  3  3 F2e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,3,e,4,Ground,2,e,1,50017.7410716195,0.00100700283608513,50024.3977382862,6.65666666666667,0.651392313033398,10955703.0845772,0,sR32(2),Excited B(0)  3  4 F3e - Ground X(0)  2  2 F2e
LinearMolecule,Excited,1,f,1,Ground,2,f,1,49947.6150611065,0.000753018546874407,49949.3922406207,1.77717951415513,0.475832827158832,18595200.099119,0,pP1(2),Excited C(0)  1  0 F1f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,1,f,2,Ground,2,f,1,49955.3880840334,1.96293534527565E-6,49957.1652635476,1.77717951415513,0.00124037990664298,48495.7769677873,0,rP31(2),Excited C(0)  1  2 F3f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,1,f,3,Ground,2,f,1,49992.9352994729,0.000676732326495606,49994.7124789871,1.77717951415513,0.427627523230028,16756902.7020005,0,qP1(2),Excited B(0)  1  1 F1f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,1,f,4,Ground,2,f,1,50003.4561706638,0.000150813717539329,50005.233350178,1.77717951415513,0.0952992697044969,3736730.95765934,0,rP21(2),Excited B(0)  1  2 F2f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,1,f,1,Ground,2,f,2,49937.8660868015,5.28615690293685E-6,49949.3922406207,11.5261538191782,0.00350021212666569,136705.659438179,0,nP13(2),Excited C(0)  1  0 F1f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,1,f,2,Ground,2,f,2,49945.6391097284,0.00105307576525335,49957.1652635476,11.5261538191782,0.697290797741869,27246382.295924,0,pP3(2),Excited C(0)  1  2 F3f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,1,f,3,Ground,2,f,2,49983.1863251679,0.000152352946668127,49994.7124789871,11.5261538191782,0.10088002328587,3950746.60691816,0,oP13(2),Excited B(0)  1  1 F1f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,1,f,4,Ground,2,f,2,49993.7071963588,0.000299524142881559,50005.233350178,11.5261538191782,0.198328966845596,7772028.13749466,0,pP23(2),Excited B(0)  1  2 F2f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,e,1,Ground,2,f,1,49956.9388980262,0.000129855272062587,49958.7160775404,1.77717951415513,0.0820556166690615,1925081.89456061,0,rQ21(2),Excited C(0)  2  2 F2e - Ground X(0)  2  1 F1f
LinearMolecule,Excited,2,e,2,Ground,2,f,1,49995.7381774705,0.00142410490170447,49997.5153569847,1.77717951415513,0.899892657838892,21161336.9154237,0,qQ1(2),Excited B(0)  2  1 F1e - Ground X(0)  2  1 F1f
LinearMolecule,Excited,2,e,3,Ground,2,f,1,50007.0404332346,0.00106709924396474,50008.8176127488,1.77717951415513,0.674300589570314,15867205.081477,0,rQ21(2),Excited B(0)  2  2 F2e - Ground X(0)  2  1 F1f
LinearMolecule,Excited,2,e,4,Ground,2,f,1,50014.2304398787,0.000016486459359229,50016.0076193928,1.77717951415513,0.0104178025883997,245250.744301509,0,sQ31(2),Excited B(0)  2  3 F3e - Ground X(0)  2  1 F1f
LinearMolecule,Excited,2,e,1,Ground,2,f,2,49947.1899237212,0.000288640253528534,49958.7160775404,11.5261538191782,0.191122233826078,4481236.13470088,0,pQ23(2),Excited C(0)  2  2 F2e - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,e,2,Ground,2,f,2,49985.9892031655,0.000199385029212242,49997.5153569847,11.5261538191782,0.132022168455983,3102738.48898115,0,oQ13(2),Excited B(0)  2  1 F1e - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,e,3,Ground,2,f,2,49997.2914589296,0.000715251821439508,50008.8176127488,11.5261538191782,0.473601738463607,11137972.9528626,0,pQ23(2),Excited B(0)  2  2 F2e - Ground X(0)  2  3 F3f
LinearMolecule,Excited,2,e,4,Ground,2,f,2,50004.4814655737,0.00131378791532967,50016.0076193928,11.5261538191782,0.869920525920998,20467264.4395861,0,qQ3(2),Excited B(0)  2  3 F3e - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,1,Ground,2,f,1,49955.9438996795,0.001725245961895,49957.7210791937,1.77717951415513,1.09018385669294,18267817.1932546,0,rR1(2),Excited C(0)  3  2 F1f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,2,Ground,2,f,1,49974.931011462,1.67480645396941E-6,49976.7081909761,1.77717951415513,0.0010583111043466,17753.9652421818,0,tR31(2),Excited C(0)  3  4 F3f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,3,Ground,2,f,1,50001.7263781786,0.000821396648438671,50003.5035576928,1.77717951415513,0.519040986530375,8721316.62656987,0,rR1(2),Excited B(0)  3  2 F1f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,4,Ground,2,f,1,50013.3348386901,0.00106655464555367,50015.1120182043,1.77717951415513,0.673956457539726,11332211.7991922,0,sR21(2),Excited B(0)  3  3 F2f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,5,Ground,2,f,1,50022.6813077522,0.0000776921655861334,50024.4584872664,1.77717951415513,0.0490937214659439,825947.147877908,0,tR31(2),Excited B(0)  3  4 F3f - Ground X(0)  2  1 F1f
LinearMolecule,Excited,3,f,1,Ground,2,f,2,49946.1949253745,1.02275135659531E-6,49957.7210791937,11.5261538191782,0.000677211586158143,11341.1476745914,0,pR13(2),Excited C(0)  3  2 F1f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,2,Ground,2,f,2,49965.182037157,0.00110082119265418,49976.7081909761,11.5261538191782,0.728905281959764,12220779.8851785,0,rR3(2),Excited C(0)  3  4 F3f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,3,Ground,2,f,2,49991.9774038736,0.0000460487603199961,50003.5035576928,11.5261538191782,0.0304910414597087,512033.772699261,0,pR13(2),Excited B(0)  3  2 F1f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,4,Ground,2,f,2,50003.5858643851,0.000249632799847095,50015.1120182043,11.5261538191782,0.165293571356701,2777696.64746624,0,qR23(2),Excited B(0)  3  3 F2f - Ground X(0)  2  3 F3f
LinearMolecule,Excited,3,f,5,Ground,2,f,2,50012.9323334472,0.00212636552313607,50024.4584872664,11.5261538191782,1.407966226971,23673615.840089,0,rR3(2),Excited B(0)  3  4 F3f - Ground X(0)  2  3 F3f
