cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c       cond_initial.dat
c       May 2006 Wakelam Valentine
c       input file of the initial conditions
c       Abundances compared to H
c       Colums indicate:
c       number  species  charge  element (H, He, C, O, S, Grain)  Abundance
c       Please respect the format
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
0.              +- H  He C  N  O  Si S  Fe Na Mg Cl P  K  Ar Ti
 213 HOCl       0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0.0000D+00  4.3598D+00  2.0688D-03 -6.7956D-07  1.0297D-10 -5.8876D-15 -1.0624D+04  2.8833D+00  3.5500D+00  2.2824D-03  5.3655D-06 -9.8630D-09  4.5111D-12 -1.0348D+04  7.4333D+00  STINFO
 214 HOCl2      0  1  0  0  0  1  0  0  0  0  0  2  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 215 OCS        0  0  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0.0000D+00  5.3746D+00  2.1041D-03 -7.7642D-07  1.2975D-10 -7.9241D-15 -1.8918D+04 -3.7847D+00  1.7720D+00  1.7149D-02 -2.7308D-05  2.2555D-08 -7.3437D-12 -1.8133D+04  1.3681D+01  STINFO
 216 OSCl       0  0  0  0  0  1  0  1  0  0  0  1  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 217 S          0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0.0000D+00  2.8794D+00 -5.1105D-04  2.5381D-07 -4.4546D-11  2.6672D-15  3.2501D+04  3.9814D+00  2.3173D+00  4.7802D-03 -1.4208D-05  1.5657D-08 -5.9659D-12  3.2507D+04  6.0624D+00  STINFO
 218 S2         0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0.0000D+00  3.8325D+00  8.8897D-04 -2.5908D-07  3.6385D-11 -1.7261D-15  1.4284D+04  5.3300D+00  2.8774D+00  5.0030D-03 -6.0437D-06  3.0474D-09 -3.8702D-13  1.4434D+04  9.7987D+00  STINFO
 219 JS2        0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0.0000D+00  7.0240D+00 -6.0912D+03  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5000D+02  4.0000D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  CONDEN
 220 S2O        0  0  0  0  0  1  0  2  0  0  0  0  0  0  0  0  0.0000D+00  6.3089D+00  7.2013D-04 -2.8493D-07  4.8964D-11 -3.0589D-15  1.4066D+04 -5.1308D+00  2.0145D+00  1.8510D-02 -2.9502D-05  2.2264D-08 -6.4964D-12  1.4950D+04  1.5571D+01  STINFO
 221 S3         0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0.0000D+00  6.5330D+00  4.8912D-04 -1.9412D-07  3.3426D-11 -2.0911D-15  1.5319D+04 -4.4238D+00  2.6743D+00  1.8573D-02 -3.3924D-05  2.8952D-08 -9.4152D-12  1.6032D+04  1.3727D+01  STINFO
 222 JS3        0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0.0000D+00  6.3428D+00 -6.2022D+03  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5000D+02  4.0000D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  CONDEN
 223 S4         0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0.0000D+00  9.1278D+00  9.1378D-04 -3.6272D-07  6.2464D-11 -3.9079D-15  1.3331D+04 -1.7498D+01  1.6212D+00  3.6969D-02 -6.9224D-05  6.0324D-08 -1.9953D-11  1.4688D+04  1.7631D+01  STINFO
 224 JS4        0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0.0000D+00  6.0028D+00 -6.0475D+03  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5000D+02  4.0000D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  CONDEN
 225 S5         0  0  0  0  0  0  0  5  0  0  0  0  0  0  0  0  0.0000D+00  1.3333D+01  2.0978D-04 -3.3643D-07  8.5331D-11 -6.4829D-15  1.1379D+04 -3.4861D+01  3.2762D+00  4.3297D-02 -8.4766D-05  8.1257D-08 -2.9779D-11  1.3697D+04  1.4120D+01  STINFO
 226 JS5        0  0  0  0  0  0  0  5  0  0  0  0  0  0  0  0  0.0000D+00  5.1609D+00 -4.7148D+03  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5000D+02  4.0000D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  CONDEN
 227 S6         0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0.0000D+00  1.3404D+01  3.4213D-03 -1.1282D-06  1.4642D-10 -6.6129D-15  8.1086D+03 -3.4255D+01  2.6972D+00  6.8682D-02 -1.4379D-04  1.3543D-07 -4.7181D-11  9.3535D+03  1.2478D+01  STINFO
 228 JS6        0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0.0000D+00  4.8039D+00 -3.8141D+03  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5000D+02  4.0000D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  CONDEN
 229 S7         0  0  0  0  0  0  0  7  0  0  0  0  0  0  0  0  0.0000D+00  1.7853D+01  1.2111D-03 -4.8308D-07  8.3458D-11 -5.2329D-15  7.8078D+03 -5.4062D+01  2.9173D+00  8.2965D-02 -1.7374D-04  1.6396D-07 -5.7439D-11  1.0138D+04  1.3722D+01  STINFO
 230 JS7        0  0  0  0  0  0  0  7  0  0  0  0  0  0  0  0  0.0000D+00  5.2127D+00 -4.1136D+03  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5000D+02  4.0000D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  CONDEN
 231 S8         0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0.0000D+00  2.0431D+01  5.1809D-03 -2.9190D-06  5.9757D-10 -4.1376D-14  5.1184D+03 -6.7437D+01  4.1316D+00  9.4330D-02 -2.0578D-04  2.0575D-07 -7.5184D-11  8.2032D+03  7.8354D+00  STINFO
 232 JS8        0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0.0000D+00  4.1879D+00 -3.2691D+03  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5000D+02  4.0000D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  CONDEN
 233 SNO        0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 234 SO         0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0.0000D+00  3.9689D+00  3.7730D-04  7.6710D-09 -1.3754D-11  1.3714D-15 -7.2857D+02  3.7349D+00  3.6186D+00 -2.3217D-03  1.1646D-05 -1.4209D-08  5.6077D-12 -4.8062D+02  6.3650D+00  STINFO
 235 SO2        0  0  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0.0000D+00  5.3842D+00  1.6793D-03 -6.3206D-07  1.0847D-10 -6.6689D-15 -3.7607D+04 -1.8313D+00  3.6748D+00  2.2830D-03  8.4689D-06 -1.3656D-08  5.7627D-12 -3.6946D+04  7.9687D+00  STINFO
 236 WSO2       0  0  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 237 SO2Cl2     0  0  0  0  0  2  0  1  0  0  0  2  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 238 SO3        0  0  0  0  0  3  0  1  0  0  0  0  0  0  0  0  0.0000D+00  7.2968D+00  2.7358D-03 -1.0638D-06  1.8078D-10 -1.1208D-14 -5.0310D+04 -1.2425D+01  2.3746D+00  1.5954D-02 -1.2632D-05  2.8183D-09  6.2337D-13 -4.8927D+04  1.3104D+01  STINFO
 239 SOSO       0  0  0  0  0  2  0  2  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 240 HSO        0  1  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0.0000D+00  4.3472D+00  2.5337D-03 -9.5143D-07  1.5810D-10 -9.6529D-15 -4.2089D+03  3.1589D+00  4.1357D+00 -3.6924D-03  2.0517D-05 -2.4053D-08  9.1708D-12 -3.8237D+03  5.8877D+00  STINFO
 241 HOSO       0  1  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0.0000D+00 -6.3920D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -2.7054D+04  3.4561D+01 -6.3920D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -2.7054D+04  3.4561D+01  STINFO
 242 HSOO       0  1  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0.0000D+00 -6.3342D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5374D+04  3.4315D+01 -6.3342D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5374D+04  3.4315D+01  STINFO
 243 HSO2       0  1  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0.0000D+00  6.3957D+00  2.5643D-03 -8.7753D-07  1.3713D-10 -8.0266D-15 -3.0537D+04 -3.6268D+00  3.7373D+00  9.3098D-03 -3.8540D-06 -4.0778D-09  3.0963D-12 -2.9826D+04  1.0108D+01  STINFO
 244 HSNO       0  1  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 245 H2S2       0  2  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 246 CS         0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0.0000D+00  3.7696D+00  7.3098D-04 -2.4292D-07  2.8807D-11 -5.2196D-17  3.2250D+04  3.4202D+00  3.7312D+00 -3.0980D-03  1.2483D-05 -1.4163D-08  5.3337D-12  3.2442D+04  4.5486D+00  STINFO
 247 CS2        0  0  0  1  0  0  0  2  0  0  0  0  0  0  0  0  0.0000D+00  5.9491D+00  1.6929D-03 -6.7433D-07  1.1646D-10 -6.3736D-15  1.2017D+04 -6.1704D+00  2.1723D+00  1.8126D-02 -3.0808D-05  2.6515D-08 -8.9280D-12  1.2806D+04  1.1983D+01  STINFO
 248 HCS        0  1  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0.0000D+00  4.2466D+00  2.3582D-03 -8.2547D-07  1.3088D-10 -7.7350D-15  3.2499D+04  3.2748D+00  3.7916D+00 -4.9480D-04  1.2755D-05 -1.7355D-08  7.2053D-12  3.2783D+04  6.5058D+00  STINFO
 249 H2CS       0  2  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0.0000D+00  4.1980D+00  5.1411D-03 -1.9040D-06  3.3356D-10 -2.1438D-14  1.2120D+04  1.8954D+00  3.9889D+00 -4.4809D-03  3.2315D-05 -3.9856D-08  1.5780D-11  1.2621D+04  5.2985D+00  STINFO
 250 CS2OH      0  1  0  1  0  1  0  2  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 251 CH3S       0  3  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0.0000D+00  4.6281D+00  7.5024D-03 -2.7063D-06  4.3767D-10 -2.6153D-14  1.3033D+04  4.1587D-02  2.5644D+00  1.1580D-02 -4.5012D-06 -5.0234D-10  6.9525D-13  1.3747D+04  1.1250D+01  STINFO
 252 CH3SH      0  4  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0.0000D+00  4.5037D+00  9.4987D-03 -3.3430D-06  5.3197D-10 -3.1516D-14 -4.4615D+03  1.5116D+00  3.7863D+00  3.7703D-03  1.9647D-05 -2.6573D-08  1.0529D-11 -3.8792D+03  7.0951D+00  STINFO
 253 CH3SO      0  3  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 254 CH3SNO     0  3  0  1  1  1  0  1  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 255 H2C3S      0  2  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 256 PH3        0  3  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0.0000D+00  3.7123D+00  5.8596D-03 -2.1661D-06  3.5620D-10 -2.1591D-14 -1.8886D+02  1.9278D+00  4.1701D+00 -5.0649D-03  2.8603D-05 -3.1312D-08  1.1345D-11  2.0314D+02  2.0200D+00  STINFO
 257 PH2        0  2  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0.0000D+00  3.2177D+00  3.4954D-03 -1.2998D-06  2.1719D-10 -1.3249D-14  1.5132D+04  6.1542D+00  4.1696D+00 -2.4583D-03  1.0097D-05 -8.7832D-09  2.5921D-12  1.5087D+04  2.1827D+00  STINFO
 258 C5H8       0  8  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.0822D+01  2.3191D-02 -8.5101D-06  1.3885D-09 -8.3648D-14  3.6622D+03 -3.3122D+01  2.3671D+00  2.3418D-02  4.3534D-05 -7.3423D-08  3.0911D-11  7.1593D+03  1.6223D+01  STINFO
 259 ISOPO      0  8  0  5  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 260 ISOPOH     0  9  0  5  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 261 ISOPO2     0  9  0  5  0  3  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 262 MACR       0  6  0  4  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 263 MACROH     0  7  0  4  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 264 MVK        0  6  0  4  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 265 MVKOH      0  7  0  4  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 266 MACRO2     0  7  0  4  0  4  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 267 ACETOL     0  6  0  3  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 268 MGLYOX     0  4  0  3  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 269 CH3CO3     0  3  0  2  0  3  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 270 HMVKO2     0  7  0  4  0  4  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 271 GLYALDE    0  4  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 272 HOCH2CO    0  3  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 273 HOCH2CO3   0  3  0  2  0  4  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 274 C6H12O     0 12  0  6  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.3181D+01  3.6155D-02 -1.2951D-05  2.0868D-09 -1.2476D-13 -3.8898D+04 -4.8066D+01  4.9242D+00  6.6219D-03  1.3938D-04 -1.8839D-07  7.5809D-11 -3.4220D+04  6.8436D+00  STINFO
 275 C7H14O     0 14  0  7  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.5734D+01  4.0584D-02 -1.4641D-05  2.3637D-09 -1.4135D-13 -4.5164D+04 -5.3544D+01  8.1899D+00  1.5745D-02  1.1325D-04 -1.5510D-07  6.1821D-11 -4.0856D+04 -3.5370D+00  STINFO
 276 C5H10O     0 10  0  5  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.0418D+01  3.1227D-02 -1.1223D-05  1.8123D-09 -1.0851D-13 -3.3148D+04 -3.3073D+01  5.6772D+00 -9.6204D-03  1.5443D-04 -1.9498D-07  7.6616D-11 -2.9349D+04  4.1117D+00  STINFO
 277 C10H18O2   0 18  0 10  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 278 C7H12O     0 12  0  7  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 279 C6H10O2    0 10  0  6  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 280 C5H8O      0  8  0  5  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.1778D+01  2.4387D-02 -8.7027D-06  1.3991D-09 -8.3528D-14 -2.1233D+04 -3.9504D+01  1.3559D+00  2.2079D-02  7.1543D-05 -1.1593D-07  4.9735D-11 -1.7036D+04  2.1332D+01  STINFO
 281 C5H8O2     0  8  0  5  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.3496D+01  2.5185D-02 -9.0090D-06  1.4504D-09 -8.6662D-14 -4.6811D+04 -4.3987D+01  5.3673D+00  2.1034D-02  5.6931D-05 -8.9614D-08  3.7317D-11 -4.3302D+04  4.3471D+00  STINFO
 282 C4H8O      0  8  0  4  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  8.5231D+00  2.5394D-02 -9.1377D-06  1.4769D-09 -8.8486D-14 -2.6991D+04 -2.2609D+01  4.9299D+00 -1.4476D-02  1.4736D-04 -1.8399D-07  7.2346D-11 -2.3748D+04  7.5485D+00  STINFO
 283 C3H6O      0  6  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  7.3686D+00  1.7058D-02 -6.0245D-06  9.5923D-10 -5.6871D-14 -1.5671D+04 -1.1291D+01  5.3326D+00  1.5508D-03  5.7704D-05 -7.4637D-08  2.9354D-11 -1.4108D+04  4.2626D+00  STINFO
 284 C3H4O      0  4  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  7.2013D+00  1.3058D-02 -4.6653D-06  7.5027D-10 -4.4792D-14 -1.1222D+04 -1.2720D+01  3.8037D+00  1.2046D-02  1.9492D-05 -3.2660D-08  1.3618D-11 -9.7505D+03  7.4050D+00  STINFO
 285 C7H12O2    0 12  0  7  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  STINFO
 286 C3H4O2     0  4  0  3  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.0496D+01  1.2056D-02 -4.3415D-06  6.9943D-10 -4.1800D-14 -4.3733D+04 -2.7543D+01  1.2423D+00  3.0070D-02 -1.4821D-06 -2.4274D-08  1.3312D-11 -4.0867D+04  2.1924D+01  STINFO
 287 C3H7       0  7  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.0306D+01  1.8985D-02 -6.7432D-06  1.0799D-09 -6.4279D-14  6.1151D+03 -1.3188D+01  1.0474D+01 -8.4254D-03  8.0461D-05 -9.4929D-08  3.5983D-11  7.3770D+03 -7.5506D+00  STINFO
 288 C4H8       0  8  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  8.0607D+00  2.3210D-02 -8.3682D-06  1.3541D-09 -8.1185D-14 -1.2763D+03 -2.4323D+01  3.1440D+00 -5.0425D-03  1.2064D-04 -1.5841D-07  6.3839D-11  1.9195D+03  1.0662D+01  STINFO
 289 e-        -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -7.4538D+02 -1.1721D+01  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -7.4538D+02 -1.1721D+01  BURCAT
 290 C+         1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5083D+00 -1.0435D-05  5.1616D-09 -1.1419D-12  9.4354D-17  2.1688D+05  4.3189D+00  2.6133D+00 -5.4015D-04  1.0304D-06 -8.9009D-10  2.8850D-13  2.1686D+05  3.8345D+00  BURCAT
 291 C-        -1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5000D+00 -1.7172D-08  6.9283D-12 -1.2061D-15  7.6031D-20  7.0065D+04  4.8796D+00  2.5003D+00 -1.1977D-06  2.2892D-09 -1.9828D-12  6.4440D-16  7.0065D+04  4.8785D+00  BURCAT
 292 H+         1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.8402D+05 -1.1406D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.8402D+05 -1.1406D+00  BURCAT
 293 H-        -1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5976D+04 -1.1390D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.5976D+04 -1.1390D+00  BURCAT
 294 K+         1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0.0000D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  6.1075D+04  4.3474D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  6.1075D+04  4.3474D+00  BURCAT
